ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Missing	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_TMT1	Total_TMT2	Unique_TMT1	Unique_TMT2	Corrected_TMT1	Corrected_TMT2	PSMs_Used_TMT1	TotInt_126C_TMT1	TotInt_127N_TMT1	TotInt_127C_TMT1	TotInt_128N_TMT1	TotInt_128C_TMT1	TotInt_129N_TMT1	TotInt_129C_TMT1	TotInt_130N_TMT1	TotInt_130C_TMT1	TotInt_131N_TMT1	TotInt_131C_TMT1	PSMs_Used_TMT2	TotInt_126C_TMT2	TotInt_127N_TMT2	TotInt_127C_TMT2	TotInt_128N_TMT2	TotInt_128C_TMT2	TotInt_129N_TMT2	TotInt_129C_TMT2	TotInt_130N_TMT2	TotInt_130C_TMT2	TotInt_131N_TMT2	TotInt_131C_TMT2	Average_all	Average_TMT1	Average_TMT2	SLNorm_N1_1	SLNorm_N2_1	SLNorm_unused_1	SLNorm_N4_1	SLNorm_N5_1	SLNorm_SLE1_1	SLNorm_SLE2_1	SLNorm_SLE3_1	SLNorm_SLE4_1	SLNorm_SLE5_1	SLNorm_pool_1	AvePool_1	SLNorm_N1_2	SLNorm_N2_2	SLNorm_N3_2	SLNorm_N4_2	SLNorm_N5_2	SLNorm_SLE1_2	SLNorm_SLE2_2	SLNorm_SLE3_2	SLNorm_SLE4_2	SLNorm_SLE5_2	SLNorm_pool_2	AvePool_2	GeoMeanPools	IRS_Fac_AvePool_1	IRS_Fac_AvePool_2	IRSNorm_N1_1	IRSNorm_N2_1	IRSNorm_unused_1	IRSNorm_N4_1	IRSNorm_N5_1	IRSNorm_SLE1_1	IRSNorm_SLE2_1	IRSNorm_SLE3_1	IRSNorm_SLE4_1	IRSNorm_SLE5_1	IRSNorm_pool_1	IRSNorm_N1_2	IRSNorm_N2_2	IRSNorm_N3_2	IRSNorm_N4_2	IRSNorm_N5_2	IRSNorm_SLE1_2	IRSNorm_SLE2_2	IRSNorm_SLE3_2	IRSNorm_SLE4_2	IRSNorm_SLE5_2	IRSNorm_pool_2
161	1	sp|P02775|CXCL7_HUMAN	 	 	 	 	 	51.6	128	13894	Platelet basic protein OS=Homo sapiens OX=9606 GN=PPBP PE=1 SV=3	27	27	1	13	14	13	14	13	14	13	436305.3055	227650.9568	21904.52542	339855.3781	115785.3202	600090.2969	731785.9794	648304.9711	707038.9698	849014.9299	517314.6786	14	68833.74133	60031.46845	71269.38111	64511.93591	72671.65607	184907.9348	273952.7981	130808.4385	126629.6315	296275.0615	134989.2047	303633.29834954545	472277.3919745454	134989.20472454547	218050.59652047604	201317.33743268752	15563.08333767871	248641.73931043094	204795.50314336398	433476.0951365093	430422.84836169356	447743.7247622719	442398.92745352833	576546.3818056114	367550.1432002402	367550.1432002402	140116.34873688355	113318.59290164278	127036.47519986473	101701.56365289977	114560.49752047932	316250.2922405779	447101.9662118183	222413.02920091202	372530.2577822527	312148.1751177902	227817.1731056998	227817.1731056998	289368.68282257824	0.7872903552779492	1.270179411313828	171669.13160317435	158495.19811099133	12252.665410141404	195753.24327863642	161233.5244290654	341271.54894452053	338867.7572064246	352504.3161415614	348296.408769472	453909.405765956	289368.68282257824	177972.90135405777	143934.94362271996	161359.11528474788	129179.23225033605	145512.38530038166	401694.61002596334	567899.7122401823	282504.45049893967	473180.2635264503	396484.1853138004	289368.68282257824
192	1	sp|P05109|S10A8_HUMAN	 	 	 	 	 	47.3	93	10834	Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1	14	14	1	6	8	6	8	6	8	6	202479.5293	317237.5439	39006.18896	379628.709	141472.2803	276677.8623	297496.3496	308100.0957	178485.6152	218802.3555	257820.0379	8	272509.0505	337735.2422	354491.9844	330487.2041	425155.4863	437416.2158	407748.2939	339523.6919	241232.3035	302741.4229	344904.0896	291415.97967090906	237927.86978727268	344904.08955454547	101192.40263753841	280540.9587087372	27713.751283351165	277740.3230328149	250229.36219230253	199858.65457262454	174981.7976521322	212785.47997906976	111679.62177912075	148583.61372859307	183180.17208885046	183180.17208885046	554713.0290471893	637527.0072108243	631876.010193986	521005.3759839964	670220.3674452376	748118.2796570702	665461.587494566	577290.6829780416	709678.5416157641	318960.97569723456	582084.1367270238	582084.1367270238	326536.7855783574	1.7825989672068474	0.5609786712526256	180385.47243085544	500092.0232534138	49402.50441512923	495099.612989992	446058.60260882665	356267.8312285106	311922.3717746884	379311.17684730305	199079.97844151198	264864.99637645116	326536.7855783574	311182.17796141136	357639.05339279125	354468.96459503274	292272.9035349769	375979.33117587585	419678.39846182335	373309.7571223645	323847.76026354247	398114.5252921125	178930.30432807564	326536.7855783574
474	1	sp|Q12805|FBLN3_HUMAN	 	 	 	 	 	19.1	493	54640	EGF-containing fibulin-like extracellular matrix protein 1 OS=Homo sapiens OX=9606 GN=EFEMP1 PE=1 SV=2	30	30	1	17	13	17	13	17	13	17	558822.9336	380693.917	61825.8623	725019.1797	220839.0828	437715.2197	693140.5996	585895.8193	591736.8115	552100.3833	527329.3274	13	104819.4127	74274.95453	82002.08161	89354.44531	72916.26093	66622.97095	132008.7783	66842.06415	64080.01743	168570.8623	92149.18482	288580.0076922727	485010.8305636363	92149.1848209091	279280.7524564983	336656.98938657186	43927.04379343491	530431.593820436	390609.5435727354	316184.22293702525	407692.35759283	404641.62415864127	370253.60966513824	374918.58761847456	374665.5136948522	374665.5136948522	213367.93701009362	140205.35483291344	146167.33363669371	140865.20082178875	114946.09564735476	113946.0783857775	215443.6265827285	113651.27614181547	188516.2669204257	177602.1470675732	155517.3751585712	155517.3751585712	241385.57797072534	0.6442695394893558	1.5521453967738317	179932.08177338893	216897.8435179596	28300.856275925074	341740.9186812974	251657.8307577537	203707.86370543708	262663.7674796624	260698.27285491282	238543.12259323034	241548.6257909543	241385.57797072537	331178.0612493457	217619.09610694827	226872.954062899	218643.27302116077	178413.05323616625	176860.88104691473	334399.83326464234	176403.3051009905	292604.6559175257	275664.35502808285	241385.57797072534
373	1	sp|P32119|PRDX2_HUMAN	 	 	"sp|P32119|PRDX2_HUMAN, sp|Q06830|PRDX1_HUMAN"	 	 	42.4	198	21892	Peroxiredoxin-2 OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=5	28	25	0.893	16	12	14	11	15.167	11.579	14	464358.2253	262824.0919	76898.39786	1016094.179	180328.1411	424438.5898	669794.3781	776192.9857	478347.0186	538546.8597	534547.1632	11	50383.04688	32028.37006	38028.31232	81452.698	38605.30679	168243.512	118383.2445	72211.43039	86419.17481	125270.7577	81102.58535	287022.6576845455	492942.7300236364	81102.58534545453	232070.4945584362	232421.8054614035	54636.02390291613	743385.0992213101	318955.7391532095	306593.8300988893	393960.54605313356	536067.9835016413	299304.871468533	365714.7035440009	379793.75901946845	379793.75901946845	102558.5480414396	60458.45490445111	67784.82820660472	128408.28032046919	60857.8831413046	287748.9270275554	193206.20833069133	122780.7866231099	254235.57731271497	131982.21346644752	136874.36537657253	136874.36537657253	228000.06521879038	0.6003259922106907	1.6657616244759221	139317.94990861893	139528.8509750172	32799.425259965145	446273.39728467574	191477.42057844475	184056.24525979164	236504.7557012129	321815.544088007	179680.49393784034	219548.04227109096	228000.06521879035	170838.09358940032	100709.37405494276	112913.3655482552	213897.58562278433	101374.72628362538	479321.1201266243	321835.48744776583	204523.52257974312	423495.86826400197	219850.90630579754	228000.06521879038
493	1	sp|Q14515|SPRL1_HUMAN	 	 	 	 	 	18.8	664	75207	SPARC-like protein 1 OS=Homo sapiens OX=9606 GN=SPARCL1 PE=1 SV=2	29	29	1	16	13	16	13	16	13	16	503981.2938	531692.3493	53702.1666	449387.1704	214689.2066	506491.0882	574614.5241	575335.515	533809.8682	559649.5689	494405.6205	13	91034.80853	97752.58551	94631.2558	108583.7473	101938.7833	131191.8694	133778.8059	109392.9282	81775.28079	202191.2419	115227.1307	284784.4004059091	454341.6701454546	115227.13066636365	251872.76057144182	470188.6150579379	38155.188399863815	328776.3409739874	379731.9384629263	365864.5711629691	337977.5332343858	397348.28199302073	334008.3407603275	380045.0647745025	351273.3431526848	351273.3431526848	185308.3202035053	184522.97983876348	168678.62458373402	171179.74731230375	160697.55889739873	224379.0515653833	218332.3826958174	186000.3285194775	240573.75885923507	213023.75861251715	194465.32216775845	194465.32216775845	261362.74379706915	0.7440437735790985	1.344006946244126	187404.35923736033	349840.91144163825	28389.130358656115	244623.98940181397	282537.1844424617	272219.2561469941	251470.07921266757	295644.5151592589	248516.8262662075	282770.1641249337	261362.74379706915	249055.66955034185	248000.16664496294	226705.2431234437	230066.7694440505	215978.63540257845	301567.0038955441	293440.2389332094	249985.73353386717	323332.80299087125	286305.411290255	261362.74379706918
457	1	sp|Q02487|DSC2_HUMAN	 	 	 	 	 	2.7	901	99961	Desmocollin-2 OS=Homo sapiens OX=9606 GN=DSC2 PE=1 SV=1	5	5	1	1	4	1	4	1	4	1	81127.80469	63252.47266	9664.106445	91247.64063	49543.60156	87025.20313	93178.67188	113596.1641	88348.01563	70686.58594	82000.68447	4	432602.8118	407311.1321	458341.9852	558402.3491	403648.6138	615326.8049	533176.9409	366444.9907	302873.3165	772857.5161	485098.6461	280261.63901522727	75424.63192136363	485098.64610909094	40544.92572988245	55935.71650626623	6866.311463219681	66757.72559803534	87630.33855663642	62862.78152826091	54805.95486406123	78453.77083341058	55279.93367666218	48001.62391808418	58261.17944503694	58261.17944503694	880596.1331104825	768862.1577063411	816986.8929554475	880308.2910137769	636316.6676129913	1052400.9263505444	870166.1755912266	623064.8523266872	891019.5294306831	814263.8197602167	818686.2236688494	818686.2236688494	218397.85939049514	3.748600036436435	0.26676625681053956	151986.7100683499	209680.6289334877	25739.055401209207	250248.0126092088	328491.0903063444	235647.42512733449	205445.60440035354	294091.8082046986	207222.36139453953	179938.8891683384	218397.85939049514	234913.33419171904	205106.47981459537	217944.53529699772	234836.54763302841	169747.81556527398	280745.0557864791	232130.9734656142	166212.67840540194	237693.94461131172	217218.11125368488	218397.8593904951
469	1	sp|Q08554|DSC1_HUMAN	 	 	 	 	 	8.3	894	99986	Desmocollin-1 OS=Homo sapiens OX=9606 GN=DSC1 PE=1 SV=2	23	23	1	12	11	12	11	12	11	12	334108.1289	276859.1511	40778.52557	1054977.4	134331.1223	322963.05	332647.5	821520.1729	302806.1157	320265.8191	433386.4956	11	116100.8818	112978.7678	130184.9935	189535.3315	147822.7637	144261.3064	217141.4592	114912.47	104453.3262	140388.2268	141777.9527	269736.4073077273	397694.86192454555	141777.9526909091	166975.91317505785	244833.35333526751	28972.98981214687	771832.4692570055	237598.42553202406	233292.82694718605	195657.04793605185	567372.6387713513	189467.7755172994	217485.10269408807	307919.48326290987	307919.48326290987	236332.23080173513	213264.7314053406	232052.56507884525	298798.03340443125	233029.6331490255	246731.86879380775	354383.58004646096	195385.1818639279	307290.04005274805	147909.61001502466	239274.3365264646	239274.3365264646	271435.49889670766	0.8815145310728805	1.134411248766271	147191.69380297713	215824.1586563392	25540.11152803399	680381.5372039126	209446.4646665169	205651.01694901538	172474.53086245284	500147.22561011056	167018.59728855395	191716.27831671629	271435.49889670766	268097.94106751494	241929.9102713358	263243.0401305092	338959.8502032268	264351.437140132	279895.40738881915	402016.7195827675	221647.1481486834	348593.2780696753	167790.32540167627	271435.49889670766
561	1	sp|Q92820|GGH_HUMAN	 	 	 	 	 	17	318	35964	Gamma-glutamyl hydrolase OS=Homo sapiens OX=9606 GN=GGH PE=1 SV=2	16	16	1	9	7	9	7	9	7	9	574592.6978	537060.4099	53590.80939	577789.0212	207457.0761	547677.939	582139.8296	781530.96	568359.7935	495411.8562	541335.5093	7	32899.02612	24880.73151	47329.72107	39780.65479	48665.92688	31539.92542	44793.55933	23617.50848	22636.0325	44800.96362	36094.40497	266544.7434854545	496995.0819990909	36094.404971818185	287161.94584894774	474935.72300933884	38076.06951889052	422716.4742509027	366940.09402195923	395615.95249338436	342403.77740861505	539754.5887295975	355626.4559550857	336422.72136410384	384616.8535195127	384616.8535195127	66968.48562733442	46966.19219676553	84364.43313076456	62713.27527549959	76717.56909320793	53943.118461139355	73104.88737099245	40156.74878050797	66592.68389636316	47201.20204076477	60915.42892983443	60915.42892983443	153065.67415911515	0.3979692329092118	2.51275706086588	114281.61931022236	189009.8053672085	15153.104178630683	168228.15099571834	146030.86774155317	157442.97714043935	136266.16864052304	214805.71963594502	141528.38787866707	133885.8923545019	153065.67415911515	168275.53511557975	118014.63106440658	211987.32503527604	157583.22525853722	192772.61343142422	135545.95179835253	183694.82192526618	100904.15403963873	167331.23666259611	118605.15370928867	153065.67415911515
209	1	sp|P06733|ENOA_HUMAN	 	 	 	 	 	20.5	434	47168	Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2	18	18	1	7	11	7	11	7	11	7	409437.2437	265694.8203	42264.2406	350410.8978	123307.1037	512119.5458	502026.4133	303279.5107	430161.1162	293077.9138	354390.5073	11	96311.52228	112856.118	123441.1339	167767.8522	133687.1887	188817.3572	209882.0491	161990.1682	154027.191	609733.1519	195851.3732	260933.38267636363	326015.3921090909	195851.37324363634	204622.8503322303	234960.461156526	30028.584780975543	256364.26761704867	218099.6718735374	369930.2956625872	295282.561907732	209456.20320401905	269154.63583700836	199022.42568152375	251793.12920219306	251793.12920219306	196049.4749002278	213033.2111191553	220031.74857274315	264482.1095313582	210746.1378729827	322936.6249705883	342535.93128449004	275431.19100934186	453130.82324421254	642399.9701858247	330532.402872164	330532.402872164	288488.8005138191	1.1457373814285414	0.8728003608934959	234444.04872009388	269202.9835047206	34404.87209495987	293726.12467140314	249884.94694281084	423842.9682635388	338316.269261676	239981.80178293725	308380.5276632466	228027.4328459055	288488.8005138191	171112.05244589917	185935.46354709906	192043.78956231716	230840.08064884253	183939.30519244974	281859.202820057	298965.4844440926	240396.44291427897	395492.74605951563	560686.9258161588	288488.8005138191
403	1	sp|P47929|LEG7_HUMAN	 	 	 	 	 	29.4	136	15075	Galectin-7 OS=Homo sapiens OX=9606 GN=LGALS7B PE=1 SV=2	7	7	1	3	4	3	4	3	4	3	383445.8867	308729.4619	74498.19934	585772.6963	156115.9482	345600.6533	342181.2717	415796.2188	244982.0885	334843.0024	346385.2475	4	159237.3416	177000.7996	190222.0396	224604.5591	205903.9812	184247.3252	274560.269	207157.863	128487.45	226496.6555	197791.8284	259730.03576545452	321668.2431490909	197791.82838181817	191633.25147385322	273017.0526422946	52930.69183671093	428557.4142238146	276130.3773664596	249645.132479246	201264.6344248073	287164.4612437564	153286.90189224327	227384.13037022337	246105.4220723511	246105.4220723511	324139.7962169995	334116.1239432859	339067.59171678015	354083.8535043761	324589.5828354063	315120.44359842583	448093.38311170076	352229.6295327884	377995.7526788215	238631.34928286157	333807.250065943	333807.250065943	286621.3079453266	1.1646281724791276	0.8586431477707722	223181.48345022678	317963.35107443336	61644.574901844535	499110.0381298617	321589.2167582717	290743.754407614	234398.46337484304	334439.8216992693	178522.2444157506	264817.96420382895	286621.3079453266	278320.4149415411	286886.5203836325	291138.0642587511	304031.6745478024	278706.62113939505	270576.00961827446	384752.3129702853	302439.5578401664	324563.4629241256	204899.17290502286	286621.3079453266
355	1	sp|P27487|DPP4_HUMAN	 	 	 	 	 	13.4	766	88278	Dipeptidyl peptidase 4 OS=Homo sapiens OX=9606 GN=DPP4 PE=1 SV=2	27	27	1	14	13	14	13	14	13	14	516969.5453	425714.7786	53589.05043	384850.2983	234084.8051	411488.6595	665143.4421	418079.0345	462264.5381	561754.1553	453372.1396	13	96436.27148	85762.01459	85415.54956	111204.7233	98101.25586	92789.03186	82033.11755	109232.9701	41268.43701	114453.7642	91669.71355	254348.967995	417028.22243909095	91669.71355090909	258363.84823788088	376470.0440455081	38074.819784393076	281560.4922258848	414037.9398343694	297239.42919000506	391224.9523453813	288741.0593727659	289241.9577849989	381474.24067163334	322119.2085326985	322119.2085326985	196303.41144463336	161888.94039537624	152251.78294468502	175311.6549002049	154648.03317376002	158698.2109458144	133881.3416233189	185728.35244534817	121407.14061547244	120585.69307019404	154708.18608630757	154708.18608630757	223236.3735049708	0.6930240966437429	1.4429512694333653	179052.37253045847	260902.81218806832	26386.76758595232	195128.20577541142	286938.2692299502	205994.08690130504	271128.31918364926	200104.5118357684	200451.64650541646	264370.84103431646	223236.3735049708	283256.2567381339	233597.85205073055	219691.90347352644	252966.17498471474	223149.57578345021	228993.7849410669	193184.25184881006	267996.9619307826	175184.58766937105	173999.27889113865	223236.3735049708
512	1	sp|Q16270|IBP7_HUMAN	 	 	 	 	 	15.2	282	29130	Insulin-like growth factor-binding protein 7 OS=Homo sapiens OX=9606 GN=IGFBP7 PE=1 SV=1	5	5	1	4	1	4	1	4	1	4	461426.4058	580177.8906	43827.77698	443114.1641	231929.7913	521217.1782	445859.4331	526359.4727	478452.8521	602409.4233	476771.8457	1	32770.23047	30253.16602	29152.18164	58380.30859	43803.5	58850.64844	61220.50781	34931.63281	200382.8125	71382.35938	62112.73477	249763.0143777273	437413.29398909095	62112.73476636363	230605.2705907085	513065.5711476679	31139.471527748647	324186.9441374355	410226.2551174333	376501.9836037381	262246.19296639116	363523.590557585	299371.09218463	409082.29188634903	338744.61214810354	338744.61214810354	66706.31222425473	57107.485335987854	51963.274301706806	92035.19606705004	69052.37921514612	100652.98056477732	99914.32686278147	59394.106047723115	589503.8934529143	75206.71197656395	104825.77240612122	104825.77240612122	188438.75826601306	0.5562856249463392	1.7976376795579836	128282.39706647192	285411.0018843309	17322.44037931239	180340.53681893725	228202.96869739777	209442.64124254178	145883.78734410714	202222.94775606328	166535.835106795	227566.5983964784	188438.75826601306	119913.78031867962	102658.56742477677	93411.13983795523	165445.93629563588	124131.15874027321	180937.5904230611	179609.7586962084	106769.08297504978	1059714.4111170936	135194.41920473604	188438.75826601306
452	1	sp|Q01459|DIAC_HUMAN	 	 	 	 	 	6	385	43759	Di-N-acetylchitobiase OS=Homo sapiens OX=9606 GN=CTBS PE=1 SV=1	9	9	1	4	5	4	5	4	5	4	437758.0498	313656.2444	44090.27384	467823.438	109381.5888	380032.3066	428814.5439	327632.2876	321413.584	363468.7744	349997.8686	5	170984.1374	149712.2109	156248.7261	154200.4146	153995.4368	180939.4927	139824.0562	149099.4763	83361.1792	213383.1685	155174.8299	238681.45857	322188.0872672727	155174.82987272728	218776.62885887196	277373.9275219436	31325.974564437536	342264.5066404661	193468.89117051082	274516.8871113081	252220.70742007234	226275.14417096824	201110.59065219085	246823.22936808938	248672.17584440077	248672.17584440077	348051.29812073824	282604.7324414898	278510.7308224962	243093.360314343	242760.31137501955	309463.0173990614	228198.47391342185	253513.20263755455	245239.29516772353	224815.2993738453	261883.83851539073	261883.83851539073	255192.52328801856	1.026220655453217	0.9744493006315129	224513.09546539676	284646.853707202	32147.36215022789	351238.90634295106	198541.7723068087	281714.8998243434	258834.0996875007	232208.2267639022	206383.8421576749	253295.09622320038	255192.5232880186	339158.3440376436	275383.9838827656	271394.58686835296	236882.15494647593	236557.6156404761	301556.0208758331	222367.84331011248	247035.76301102006	238973.25966355336	219071.11124610776	255192.52328801856
311	1	sp|P18428|LBP_HUMAN	 	 	 	 	 	15	481	53383	Lipopolysaccharide-binding protein OS=Homo sapiens OX=9606 GN=LBP PE=1 SV=3	23	23	1	11	12	11	12	11	12	11	447546.1499	318044.5969	60517.78006	967153.9795	179716.2887	250493.6714	607544.3115	580655.064	563417.389	517645.9272	492468.5976	12	15682.36996	19765.59241	28252.96387	15875.26974	12389.04581	24029.44782	16296.44998	18232.96838	10519.76849	20645.78317	18168.96596	235684.65369772725	453200.34143272723	18168.965962727274	223668.38937313217	281254.6555163891	42997.65625714664	707579.9388207031	317873.5240685076	180944.4663508271	357346.21928146493	401022.1620178402	352533.960996201	351521.3641987698	349897.0956311493	349897.0956311493	31922.66431954798	37310.58355892327	50360.433724747534	25026.992806757386	19530.245057722266	41097.85717781279	26596.460700032345	31001.438249874416	30947.986035869646	21751.89335128392	30663.21097646179	30663.21097646179	103580.73403577114	0.296031991488614	3.3780132848866846	66212.99873917906	83260.37578796076	12728.681811145983	209466.29842648437	94100.73237150417	53565.35072267985	105785.912944819	118715.38925321084	104361.33054107476	104061.5694945562	103580.73403577114	107835.18416041124	126035.64692891751	170118.21415485258	84541.51418198994	65973.42726207833	138829.1075270272	89843.19757567588	104723.27025866999	104542.70796965527	73478.18471207544	103580.73403577114
